Sequence,Volt,Start,Increment,
0,8.40000e+00,-1.20000e+01,2.00000e-02
1,8.00000e+00,
2,8.40000e+00,
3,8.00000e+00,
4,8.40000e+00,
5,8.00000e+00,
6,8.40000e+00,
7,8.00000e+00,
8,8.40000e+00,
9,8.00000e+00,
10,8.40000e+00,
11,8.00000e+00,
12,8.40000e+00,
13,2.00000e-01,
14,0.00000e+00,
15,4.00000e+00,
16,5.00000e+00,
17,8.40000e+00,
18,8.40000e+00,
19,8.00000e+00,
20,8.40000e+00,
21,8.00000e+00,
22,8.40000e+00,
23,8.00000e+00,
24,8.40000e+00,
25,8.00000e+00,
26,8.40000e+00,
27,8.00000e+00,
28,8.40000e+00,
29,8.00000e+00,
30,8.40000e+00,
31,8.00000e+00,
32,8.40000e+00,
33,8.00000e+00,
34,8.40000e+00,
35,8.00000e+00,
36,8.00000e+00,
37,8.40000e+00,
38,8.00000e+00,
39,8.40000e+00,
40,8.40000e+00,
41,8.00000e+00,
42,8.40000e+00,
43,8.00000e+00,
44,8.20000e+00,
45,0.00000e+00,
46,2.00000e-01,
47,8.40000e+00,
48,8.40000e+00,
49,8.00000e+00,
50,8.40000e+00,
51,8.00000e+00,
52,8.40000e+00,
53,8.00000e+00,
54,8.40000e+00,
55,8.00000e+00,
56,8.40000e+00,
57,8.00000e+00,
58,8.40000e+00,
59,8.00000e+00,
60,8.40000e+00,
61,8.00000e+00,
62,8.40000e+00,
63,8.00000e+00,
64,8.40000e+00,
65,8.00000e+00,
66,8.40000e+00,
67,8.00000e+00,
68,8.40000e+00,
69,8.00000e+00,
70,8.40000e+00,
71,8.00000e+00,
72,8.40000e+00,
73,8.00000e+00,
74,8.40000e+00,
75,2.00000e-01,
76,0.00000e+00,
77,5.20000e+00,
78,6.20000e+00,
79,8.40000e+00,
80,8.40000e+00,
81,8.00000e+00,
82,8.40000e+00,
83,8.00000e+00,
84,8.40000e+00,
85,8.00000e+00,
86,8.40000e+00,
87,8.00000e+00,
88,8.40000e+00,
89,8.00000e+00,
90,8.40000e+00,
91,8.00000e+00,
92,8.40000e+00,
93,8.00000e+00,
94,8.40000e+00,
95,8.00000e+00,
96,8.40000e+00,
97,8.00000e+00,
98,8.40000e+00,
99,8.00000e+00,
100,8.40000e+00,
101,8.00000e+00,
102,8.40000e+00,
103,8.00000e+00,
104,8.40000e+00,
105,8.00000e+00,
106,8.20000e+00,
107,0.00000e+00,
108,2.00000e-01,
109,8.40000e+00,
110,8.40000e+00,
111,8.00000e+00,
112,8.40000e+00,
113,8.00000e+00,
114,8.40000e+00,
115,8.00000e+00,
116,8.40000e+00,
117,8.00000e+00,
118,8.40000e+00,
119,8.00000e+00,
120,8.40000e+00,
121,8.00000e+00,
122,8.40000e+00,
123,8.00000e+00,
124,8.40000e+00,
125,8.00000e+00,
126,8.40000e+00,
127,8.00000e+00,
128,8.40000e+00,
129,8.00000e+00,
130,8.40000e+00,
131,8.00000e+00,
132,8.40000e+00,
133,8.00000e+00,
134,8.40000e+00,
135,8.00000e+00,
136,8.40000e+00,
137,2.00000e-01,
138,0.00000e+00,
139,6.40000e+00,
140,7.20000e+00,
141,8.40000e+00,
142,8.40000e+00,
143,8.00000e+00,
144,8.40000e+00,
145,8.00000e+00,
146,8.40000e+00,
147,8.00000e+00,
148,8.40000e+00,
149,8.00000e+00,
150,8.40000e+00,
151,8.00000e+00,
152,8.40000e+00,
153,8.00000e+00,
154,8.40000e+00,
155,8.00000e+00,
156,8.40000e+00,
157,8.00000e+00,
158,8.40000e+00,
159,8.00000e+00,
160,8.40000e+00,
161,8.00000e+00,
162,8.40000e+00,
163,8.00000e+00,
164,8.40000e+00,
165,8.00000e+00,
166,8.40000e+00,
167,7.80000e+00,
168,7.40000e+00,
169,0.00000e+00,
170,2.00000e-01,
171,8.40000e+00,
172,8.40000e+00,
173,8.00000e+00,
174,8.40000e+00,
175,8.00000e+00,
176,8.40000e+00,
177,8.00000e+00,
178,8.40000e+00,
179,8.00000e+00,
180,8.40000e+00,
181,8.00000e+00,
182,8.40000e+00,
183,8.00000e+00,
184,8.40000e+00,
185,8.00000e+00,
186,8.40000e+00,
187,8.00000e+00,
188,8.40000e+00,
189,8.00000e+00,
190,8.40000e+00,
191,8.00000e+00,
192,8.40000e+00,
193,8.00000e+00,
194,8.40000e+00,
195,8.00000e+00,
196,8.40000e+00,
197,8.00000e+00,
198,8.40000e+00,
199,0.00000e+00,
200,0.00000e+00,
201,7.40000e+00,
202,8.00000e+00,
203,8.40000e+00,
204,8.40000e+00,
205,8.00000e+00,
206,8.40000e+00,
207,8.00000e+00,
208,8.40000e+00,
209,8.00000e+00,
210,8.40000e+00,
211,8.00000e+00,
212,8.40000e+00,
213,8.00000e+00,
214,8.40000e+00,
215,8.00000e+00,
216,8.40000e+00,
217,8.00000e+00,
218,8.40000e+00,
219,8.00000e+00,
220,8.40000e+00,
221,8.00000e+00,
222,8.40000e+00,
223,8.00000e+00,
224,8.40000e+00,
225,8.00000e+00,
226,8.40000e+00,
227,8.00000e+00,
228,8.40000e+00,
229,7.00000e+00,
230,6.00000e+00,
231,0.00000e+00,
232,2.00000e-01,
233,8.40000e+00,
234,8.40000e+00,
235,8.00000e+00,
236,8.40000e+00,
237,8.00000e+00,
238,8.40000e+00,
239,8.00000e+00,
240,8.40000e+00,
241,8.00000e+00,
242,8.40000e+00,
243,8.00000e+00,
244,8.40000e+00,
245,8.00000e+00,
246,8.40000e+00,
247,8.00000e+00,
248,8.40000e+00,
249,8.00000e+00,
250,8.40000e+00,
251,8.00000e+00,
252,8.40000e+00,
253,8.00000e+00,
254,8.40000e+00,
255,8.00000e+00,
256,8.40000e+00,
257,8.00000e+00,
258,8.40000e+00,
259,8.00000e+00,
260,8.40000e+00,
261,2.00000e-01,
262,0.00000e+00,
263,8.20000e+00,
264,7.80000e+00,
265,8.40000e+00,
266,8.40000e+00,
267,8.00000e+00,
268,8.40000e+00,
269,8.00000e+00,
270,8.40000e+00,
271,8.00000e+00,
272,8.40000e+00,
273,8.00000e+00,
274,8.40000e+00,
275,8.00000e+00,
276,8.40000e+00,
277,8.00000e+00,
278,8.40000e+00,
279,8.00000e+00,
280,8.40000e+00,
281,8.00000e+00,
282,8.40000e+00,
283,8.00000e+00,
284,8.40000e+00,
285,8.00000e+00,
286,8.40000e+00,
287,8.00000e+00,
288,8.40000e+00,
289,8.00000e+00,
290,8.40000e+00,
291,5.60000e+00,
292,4.40000e+00,
293,0.00000e+00,
294,2.00000e-01,
295,8.40000e+00,
296,8.40000e+00,
297,8.00000e+00,
298,8.40000e+00,
299,8.00000e+00,
300,8.40000e+00,
301,8.00000e+00,
302,8.40000e+00,
303,8.00000e+00,
304,8.40000e+00,
305,8.00000e+00,
306,8.40000e+00,
307,8.00000e+00,
308,8.40000e+00,
309,8.00000e+00,
310,8.40000e+00,
311,8.00000e+00,
312,8.40000e+00,
313,8.00000e+00,
314,8.40000e+00,
315,8.00000e+00,
316,8.40000e+00,
317,8.00000e+00,
318,8.40000e+00,
319,8.00000e+00,
320,8.40000e+00,
321,8.00000e+00,
322,8.40000e+00,
323,2.00000e-01,
324,0.00000e+00,
325,8.20000e+00,
326,8.40000e+00,
327,8.00000e+00,
328,8.40000e+00,
329,8.00000e+00,
330,8.40000e+00,
331,8.00000e+00,
332,8.40000e+00,
333,8.00000e+00,
334,8.40000e+00,
335,8.00000e+00,
336,8.40000e+00,
337,8.00000e+00,
338,8.40000e+00,
339,8.00000e+00,
340,8.40000e+00,
341,8.00000e+00,
342,8.40000e+00,
343,8.00000e+00,
344,8.40000e+00,
345,8.00000e+00,
346,8.40000e+00,
347,8.00000e+00,
348,8.40000e+00,
349,8.00000e+00,
350,8.40000e+00,
351,8.00000e+00,
352,8.40000e+00,
353,3.80000e+00,
354,2.80000e+00,
355,2.00000e-01,
356,2.00000e-01,
357,8.40000e+00,
358,8.40000e+00,
359,8.00000e+00,
360,8.40000e+00,
361,8.00000e+00,
362,8.40000e+00,
363,8.00000e+00,
364,8.40000e+00,
365,8.00000e+00,
366,8.40000e+00,
367,8.00000e+00,
368,8.40000e+00,
369,8.00000e+00,
370,8.40000e+00,
371,8.00000e+00,
372,8.40000e+00,
373,8.00000e+00,
374,8.40000e+00,
375,8.00000e+00,
376,8.40000e+00,
377,8.00000e+00,
378,8.40000e+00,
379,8.00000e+00,
380,8.40000e+00,
381,8.00000e+00,
382,8.40000e+00,
383,8.00000e+00,
384,8.40000e+00,
385,0.00000e+00,
386,0.00000e+00,
387,8.40000e+00,
388,8.40000e+00,
389,8.00000e+00,
390,8.40000e+00,
391,8.00000e+00,
392,8.40000e+00,
393,8.00000e+00,
394,8.40000e+00,
395,8.00000e+00,
396,8.40000e+00,
397,8.00000e+00,
398,8.00000e+00,
399,8.40000e+00,
400,8.40000e+00,
401,8.00000e+00,
402,8.40000e+00,
403,8.00000e+00,
404,8.40000e+00,
405,8.00000e+00,
406,8.40000e+00,
407,8.00000e+00,
408,8.40000e+00,
409,8.00000e+00,
410,8.40000e+00,
411,8.00000e+00,
412,8.40000e+00,
413,8.00000e+00,
414,8.40000e+00,
415,2.20000e+00,
416,1.40000e+00,
417,0.00000e+00,
418,2.00000e-01,
419,8.40000e+00,
420,8.40000e+00,
421,8.00000e+00,
422,8.40000e+00,
423,8.00000e+00,
424,8.40000e+00,
425,8.00000e+00,
426,8.40000e+00,
427,8.00000e+00,
428,8.40000e+00,
429,8.00000e+00,
430,8.40000e+00,
431,8.00000e+00,
432,8.40000e+00,
433,8.00000e+00,
434,8.40000e+00,
435,8.00000e+00,
436,8.40000e+00,
437,8.00000e+00,
438,8.40000e+00,
439,8.00000e+00,
440,8.40000e+00,
441,8.00000e+00,
442,8.40000e+00,
443,8.00000e+00,
444,8.40000e+00,
445,8.00000e+00,
446,8.40000e+00,
447,0.00000e+00,
448,0.00000e+00,
449,8.40000e+00,
450,8.40000e+00,
451,8.00000e+00,
452,8.40000e+00,
453,8.00000e+00,
454,8.40000e+00,
455,8.00000e+00,
456,8.40000e+00,
457,8.00000e+00,
458,8.40000e+00,
459,8.00000e+00,
460,8.40000e+00,
461,8.00000e+00,
462,8.40000e+00,
463,8.00000e+00,
464,8.40000e+00,
465,8.00000e+00,
466,8.40000e+00,
467,8.00000e+00,
468,8.40000e+00,
469,8.00000e+00,
470,8.40000e+00,
471,8.00000e+00,
472,8.40000e+00,
473,8.00000e+00,
474,8.40000e+00,
475,8.00000e+00,
476,8.40000e+00,
477,1.20000e+00,
478,8.00000e-01,
479,0.00000e+00,
480,2.00000e-01,
481,8.40000e+00,
482,8.40000e+00,
483,8.00000e+00,
484,8.40000e+00,
485,8.00000e+00,
486,8.40000e+00,
487,8.00000e+00,
488,8.40000e+00,
489,8.00000e+00,
490,8.40000e+00,
491,8.00000e+00,
492,8.40000e+00,
493,8.00000e+00,
494,8.40000e+00,
495,8.00000e+00,
496,8.40000e+00,
497,8.00000e+00,
498,8.40000e+00,
499,8.00000e+00,
500,8.40000e+00,
501,8.00000e+00,
502,8.40000e+00,
503,8.00000e+00,
504,8.40000e+00,
505,8.00000e+00,
506,8.40000e+00,
507,8.00000e+00,
508,8.40000e+00,
509,0.00000e+00,
510,2.00000e-01,
511,8.40000e+00,
512,8.40000e+00,
513,8.00000e+00,
514,8.40000e+00,
515,8.00000e+00,
516,8.40000e+00,
517,8.00000e+00,
518,8.40000e+00,
519,8.00000e+00,
520,8.40000e+00,
521,8.00000e+00,
522,8.40000e+00,
523,8.00000e+00,
524,8.40000e+00,
525,8.00000e+00,
526,8.40000e+00,
527,8.00000e+00,
528,8.40000e+00,
529,8.00000e+00,
530,8.40000e+00,
531,8.00000e+00,
532,8.40000e+00,
533,8.00000e+00,
534,8.40000e+00,
535,8.00000e+00,
536,8.40000e+00,
537,8.00000e+00,
538,8.40000e+00,
539,6.00000e-01,
540,6.00000e-01,
541,0.00000e+00,
542,2.00000e-01,
543,8.40000e+00,
544,8.40000e+00,
545,8.00000e+00,
546,8.40000e+00,
547,8.00000e+00,
548,8.40000e+00,
549,8.00000e+00,
550,8.40000e+00,
551,8.00000e+00,
552,8.40000e+00,
553,8.00000e+00,
554,8.40000e+00,
555,8.00000e+00,
556,8.40000e+00,
557,8.00000e+00,
558,8.40000e+00,
559,8.00000e+00,
560,8.40000e+00,
561,8.00000e+00,
562,8.40000e+00,
563,8.00000e+00,
564,8.40000e+00,
565,8.00000e+00,
566,8.40000e+00,
567,8.00000e+00,
568,8.40000e+00,
569,8.00000e+00,
570,8.40000e+00,
571,0.00000e+00,
572,0.00000e+00,
573,8.40000e+00,
574,8.40000e+00,
575,8.00000e+00,
576,8.40000e+00,
577,8.00000e+00,
578,8.40000e+00,
579,8.00000e+00,
580,8.40000e+00,
581,8.00000e+00,
582,8.40000e+00,
583,8.00000e+00,
584,8.40000e+00,
585,8.00000e+00,
586,8.40000e+00,
587,8.00000e+00,
588,8.40000e+00,
589,8.00000e+00,
590,8.40000e+00,
591,8.00000e+00,
592,8.40000e+00,
593,8.00000e+00,
594,8.40000e+00,
595,8.00000e+00,
596,8.40000e+00,
597,8.00000e+00,
598,8.40000e+00,
599,8.00000e+00,
600,8.40000e+00,
601,6.00000e-01,
602,6.00000e-01,
603,0.00000e+00,
604,2.00000e-01,
605,8.40000e+00,
606,8.40000e+00,
607,8.00000e+00,
608,8.40000e+00,
609,8.00000e+00,
610,8.40000e+00,
611,8.00000e+00,
612,8.40000e+00,
613,8.00000e+00,
614,8.40000e+00,
615,8.00000e+00,
616,8.40000e+00,
617,8.00000e+00,
618,8.00000e+00,
619,8.40000e+00,
620,8.00000e+00,
621,8.40000e+00,
622,8.40000e+00,
623,8.00000e+00,
624,8.40000e+00,
625,8.00000e+00,
626,8.40000e+00,
627,8.00000e+00,
628,8.40000e+00,
629,8.00000e+00,
630,8.40000e+00,
631,8.00000e+00,
632,8.40000e+00,
633,2.00000e-01,
634,0.00000e+00,
635,8.40000e+00,
636,8.40000e+00,
637,8.00000e+00,
638,8.40000e+00,
639,8.00000e+00,
640,8.40000e+00,
641,8.00000e+00,
642,8.40000e+00,
643,8.00000e+00,
644,8.40000e+00,
645,8.00000e+00,
646,8.40000e+00,
647,8.00000e+00,
648,8.40000e+00,
649,8.00000e+00,
650,8.40000e+00,
651,8.00000e+00,
652,8.40000e+00,
653,8.00000e+00,
654,8.40000e+00,
655,8.00000e+00,
656,8.40000e+00,
657,8.00000e+00,
658,8.40000e+00,
659,8.00000e+00,
660,8.40000e+00,
661,8.00000e+00,
662,8.40000e+00,
663,4.00000e-01,
664,6.00000e-01,
665,0.00000e+00,
666,2.00000e-01,
667,8.40000e+00,
668,8.40000e+00,
669,8.00000e+00,
670,8.40000e+00,
671,8.00000e+00,
672,8.40000e+00,
673,8.00000e+00,
674,8.40000e+00,
675,8.00000e+00,
676,8.40000e+00,
677,8.00000e+00,
678,8.40000e+00,
679,8.00000e+00,
680,8.40000e+00,
681,8.00000e+00,
682,8.40000e+00,
683,8.00000e+00,
684,8.40000e+00,
685,8.00000e+00,
686,8.40000e+00,
687,8.00000e+00,
688,8.40000e+00,
689,8.00000e+00,
690,8.40000e+00,
691,8.00000e+00,
692,8.40000e+00,
693,8.00000e+00,
694,8.40000e+00,
695,0.00000e+00,
696,2.00000e-01,
697,8.40000e+00,
698,8.40000e+00,
699,8.00000e+00,
700,8.00000e+00,
701,8.40000e+00,
702,8.40000e+00,
703,8.00000e+00,
704,8.40000e+00,
705,8.00000e+00,
706,8.40000e+00,
707,8.00000e+00,
708,8.40000e+00,
709,8.00000e+00,
710,8.40000e+00,
711,8.00000e+00,
712,8.40000e+00,
713,8.00000e+00,
714,8.40000e+00,
715,8.00000e+00,
716,8.40000e+00,
717,8.00000e+00,
718,8.40000e+00,
719,8.00000e+00,
720,8.40000e+00,
721,8.00000e+00,
722,8.40000e+00,
723,8.00000e+00,
724,8.40000e+00,
725,4.00000e-01,
726,6.00000e-01,
727,0.00000e+00,
728,2.00000e-01,
729,8.40000e+00,
730,8.40000e+00,
731,8.00000e+00,
732,8.40000e+00,
733,8.00000e+00,
734,8.40000e+00,
735,8.00000e+00,
736,8.40000e+00,
737,8.00000e+00,
738,8.40000e+00,
739,8.00000e+00,
740,8.40000e+00,
741,8.00000e+00,
742,8.00000e+00,
743,8.40000e+00,
744,8.40000e+00,
745,8.00000e+00,
746,8.40000e+00,
747,8.00000e+00,
748,8.40000e+00,
749,8.00000e+00,
750,8.40000e+00,
751,8.00000e+00,
752,8.40000e+00,
753,8.00000e+00,
754,8.40000e+00,
755,8.00000e+00,
756,8.20000e+00,
757,2.00000e-01,
758,0.00000e+00,
759,8.40000e+00,
760,8.40000e+00,
761,8.00000e+00,
762,8.40000e+00,
763,8.00000e+00,
764,8.40000e+00,
765,8.00000e+00,
766,8.40000e+00,
767,8.00000e+00,
768,8.40000e+00,
769,8.00000e+00,
770,8.40000e+00,
771,8.00000e+00,
772,8.40000e+00,
773,8.00000e+00,
774,8.40000e+00,
775,8.00000e+00,
776,8.40000e+00,
777,8.00000e+00,
778,8.40000e+00,
779,8.00000e+00,
780,8.40000e+00,
781,8.00000e+00,
782,8.40000e+00,
783,8.00000e+00,
784,8.40000e+00,
785,8.00000e+00,
786,8.40000e+00,
787,4.00000e-01,
788,6.00000e-01,
789,0.00000e+00,
790,2.00000e-01,
791,8.40000e+00,
792,8.00000e+00,
793,8.40000e+00,
794,8.40000e+00,
795,8.00000e+00,
796,8.40000e+00,
797,8.00000e+00,
798,8.40000e+00,
799,8.00000e+00,
800,8.40000e+00,
801,8.00000e+00,
802,8.40000e+00,
803,8.00000e+00,
804,8.40000e+00,
805,8.00000e+00,
806,8.40000e+00,
807,8.00000e+00,
808,8.40000e+00,
809,8.00000e+00,
810,8.40000e+00,
811,8.00000e+00,
812,8.40000e+00,
813,8.00000e+00,
814,8.40000e+00,
815,8.00000e+00,
816,8.40000e+00,
817,7.60000e+00,
